CustomerID,CustomerName,Age,Gender,SeniorCitizen,MaritalStatus,Dependents,City,State,Country,JoinDate,TenureMonths,ContractType,Plan,InternetService,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportTickets,SatisfactionScore,AvgMonthlyGB,LatePayments,Churn
102634,Christian Davis,56,,Yes,Married,Yes,New Robert,OR,USA,16/09/2024,18,One year,Standard,Fiber,Yes,Yes,Yes,No,Yes,No,Mailed Check,25.55,553.97,0,5,48,4,No
102635,Crystal Duke,64,,No,Single,No,North Jason,AZ,USA,10/11/2022,7,Two year,Premium,None,Yes,Yes,No,Yes,No,Yes,Credit Card,115.78,905.06,0,1,69,5,No
102636,David Stewart,49,Male,Yes,Single,Yes,Lake Lori,IA,USA,12-06-2023,45,Month-to-month,Standard,None,Yes,No,No,Yes,No,No,Bank Transfer,31.16,,5,1,305,6,No
102637,james burns,26,,No,Married,Yes,West Eduardo,GU,USA,24/07/2020,69,Month-to-month,Basic,None,No,No,No,No,Yes,No,Bank Transfer,31.16,,1,2,67,3,No
102638,Daniel Hicks,79,Female,No,Married,Yes,Donnaview,GA,USA,26/12/2023,3,Month-to-month,Premium,DSL,Yes,Yes,No,Yes,No,No,Electronic Check,98.29,312.15,2,3,718,6,No
102639,Tyrone Harding,54,Male,No,Divorced,No,South Heather,VA,USA,06-15-2024,7,One year,Premium,Fiber,No,No,No,Yes,Yes,Yes,Mailed Check,93.33,655.44,2,1,26,5,Yes
102640,Katherine Cook,46,Male,Yes,Divorced,No,West Kelly,VT,USA,05-21-2025,67,Month-to-month,premium,None,No,Yes,Yes,No,Yes,Yes,Bank Transfer,62.45,4224.47,2,5,719,3,No
102641,david morrison,35,Male,Yes,Single,No,East Shane,PR,USA,19/01/2025,5,Month-to-month,Standard,Cable,No,No,No,Yes,No,No,Bank Transfer,34.43,,7,2,725,5,No
102642,John Johnson,34,Female,No,Divorced,No, SOUTH CHRISTINA ,NJ,USA,2025-06-03,61,One year,basic,Cable,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,105.78,6428.55,1,1,439,0,No
102643,Christopher Miranda,31,Male,No,Married,Yes,West Stanleyfort,OH,USA,03-18-2021,54,Month-to-month,Basic,DSL,No,Yes,Yes,No,Yes,No,Bank Transfer,70.52,3840.7,8,3,34,4,No
102644,Samantha Simmons,74,Male,No,Married,No, CHRISTINECHESTER ,AR,USA,18/06/2021,50,One year,Standard,DSL,Yes,No,No,Yes,Yes,No,Mailed Check,98.3,4892.94,0,3,580,5,Yes
102645,Justin Mcmahon,35,Male,No,Single,No,West Claudia,CO,USA,2025-09-30,42,Two year,Basic,DSL,No,Yes,Yes,Yes,Yes,Yes,Credit Card,76.41,3286.54,3,4,102,3,No
102646,Lisa Johnson,18,Male,Yes,Single,Yes,Port Crystal,KY,USA,18/10/2020,65,One year,Standard,None,No,Yes,Yes,Yes,Yes,No,Electronic Check,39.28,2571.2,3,3,266,5,No
102647,Alex Ward,84,,No,Divorced,No,Dixonchester,PA,USA,2025-12-06,72,One year,Standard,Fiber,Yes,Yes,Yes,Yes,No,Yes,Credit Card,89.66,6453.51,5,5,699,8,No
102648,Julie Boyd,64,,No,Married,Yes,Anthonyfurt,MP,USA,11-11-2021,11,Month-to-month,Basic,Cable,Yes,No,Yes,No,Yes,Yes,Credit Card,41.87,,2,2,736,3,No
102649,Robert Woods,43,Female,No,Single,Yes,Kimville,NH,USA,07-23-2025,23,Two year,Standard,DSL,Yes,Yes,Yes,No,No,No,Bank Transfer,83.08,1888.48,10,5,497,5,No
102650,Derek Burgess,29,Female,Yes,Single,No,South Christine,AR,USA,2026-02-14,38,One year,Standard,Fiber,Yes,Yes,Yes,No,Yes,No,Credit Card,55.14,2150.78,0,1,258,2,No
102651,wesley kennedy,56,Male,No,Married,Yes,Deleonborough,NJ,USA,14/02/2021,27,Month-to-month,Basic,DSL,Yes,Yes,Yes,No,No,Yes,Bank Transfer,110.21,,6,2,350,4,Yes
102652,Ana Riley,85,Female,No,Single,Yes, NEW JEFFREY ,HI,USA,07-01-2025,29,One year,Standard,Fiber,No,Yes,Yes,No,No,No,Mailed Check,58.78,1814.83,0,5,116,5,No
102653,Kelly Higgins,50,Female,No,Divorced,Yes,Mccannmouth,MP,USA,06-22-2022,23,Two year,standard,None,Yes,No,No,No,No,Yes,Bank Transfer,85.84,2028.84,1,5,582,0,Yes
102654,Suzanne Johnson,34,Female,Yes,Married,No, LAKE JODITON ,MA,USA,04/05/2022,68,Two year,Standard,Fiber,Yes,Yes,No,Yes,No,Yes,Electronic Check,65.62,4493.98,2,3,767,2,No
102655,Colleen Lopez,38,Female,No,Married,Yes, KEVINHAVEN ,DC,USA,27/07/2022,17,Two year,standard,Cable,Yes,No,No,Yes,Yes,Yes,Bank Transfer,59.96,,0,5,492,1,No
102656,Thomas Williams,20,Male,No,Divorced,Yes,West Jared,NM,USA,2022-01-05,55,Two year,Basic,DSL,Yes,Yes,Yes,Yes,No,No,Credit Card,33.6,,3,4,271,5,No
102657,Barbara Morse,77,Male,Yes,Married,Yes,North Rachel,RI,USA,2020-12-30,59,Month-to-month,Basic,None,Yes,Yes,No,No,No,Yes,Mailed Check,111.49,,5,1,467,4,No
102658,Philip Mccarthy,37,Female,Yes,Married,No,Maryfort,MI,USA,2024-02-22,40,Month-to-month,Standard,Cable,Yes,Yes,No,No,Yes,Yes,Credit Card,47.07,1902.62,3,1,545,4,No
102659,joseph cooper,20,Male,No,Divorced,Yes,West Travis,MT,USA,16/01/2022,6,Month-to-month,Premium,DSL,Yes,Yes,Yes,Yes,No,No,Bank Transfer,67.75,474.48,10,4,763,6,No
102660,Kelsey Thompson,74,Female,Yes,Divorced,No,Jacksonland,MT,USA,2024-08-09,4,Two year,Standard,Cable,No,No,No,Yes,Yes,Yes,Bank Transfer,101.58,427.49,7,1,374,5,No
102661,Amanda Oconnell,39,Female,No,Divorced,Yes,North Pamelaside,MD,USA,12-20-2023,1,One year,Standard,Fiber,Yes,No,Yes,Yes,Yes,No,Mailed Check,29.52,119.6,0,5,373,5,Yes
102662,Carla Jones,59,,Yes,Divorced,Yes, EAST DARREN ,GA,USA,09-04-2024,17,One year,Standard,Fiber,Yes,Yes,No,No,No,Yes,Mailed Check,32.74,636.4,2,2,768,2,No
102663,jacob pearson,46,Female,No,Married,Yes,Clarkville,SC,USA,03-30-2024,57,Month-to-month,Basic,Fiber,No,No,Yes,Yes,Yes,Yes,Electronic Check,107.26,6085.63,3,3,27,3,No
102664,Crystal Williams,55,Male,No,Divorced,No,New Jeffreymouth,WI,USA,09-21-2024,18,One year,Standard,None,Yes,Yes,Yes,No,Yes,Yes,Credit Card,53.16,1064.72,6,4,647,6,No
102665,michael bradley,61,Male,Yes,Divorced,Yes,North Brooke,ME,USA,2023-09-26,55,Month-to-month,Basic,Cable,Yes,No,No,Yes,No,Yes,Bank Transfer,67.35,3733.44,0,3,734,7,No
102666,eugene montgomery,35,Female,No,Married,No, SOUTH MICHAELCHESTER ,OK,USA,12-07-2024,47,Month-to-month,Standard,Cable,Yes,Yes,Yes,No,No,No,Electronic Check,73.23,3418.7,3,2,486,7,No
102667,Sarah Bridges,57,Male,No,Married,No,Lake Amandaton,VA,USA,2024-08-17,23,Month-to-month,Basic,None,Yes,No,No,No,No,Yes,Bank Transfer,73.02,1722.77,7,5,642,3,No
102668,Mark Brown,46,Male,No,Divorced,No,East Timothyburgh,ME,USA,2025-12-27,55,Two year,Basic,Fiber,Yes,Yes,Yes,No,No,No,Electronic Check,94.33,5295.45,6,2,141,7,No
102669,Miguel Martinez,80,Male,Yes,Single,Yes,Smithburgh,NY,USA,08/04/2023,51,One year,Standard,None,No,No,No,Yes,No,No,Electronic Check,101.03,5214.0,7,4,415,2,No
102670,Cheryl Pena,35,Male,No,Single,Yes,Lake Kayleeland,WV,USA,04/03/2021,39,Two year,basic,Cable,No,No,No,No,No,Yes,Mailed Check,41.76,1619.75,6,1,456,4,No
102671,pamela wood,48,Male,No,Divorced,Yes, CUMMINGSTOWN ,VI,USA,2021-07-19,53,Month-to-month,premium,DSL,No,No,No,No,Yes,No,Electronic Check,65.9,3547.62,5,1,784,0,No
102672,Dale Morales,47,Female,Yes,Married,No,Brittanyborough,MI,USA,2024-07-20,12,One year,Premium,Fiber,Yes,No,No,No,Yes,No,Bank Transfer,84.58,1095.58,6,5,651,1,Yes
102673,Angela Brown,52,Female,No,Married,No, NORTH ALEXIS ,MD,USA,2023-05-24,42,One year,Basic,DSL,Yes,No,Yes,Yes,Yes,No,Mailed Check,38.0,1600.27,2,5,759,7,No
102674,Dana Mendoza,74,Female,No,Married,Yes,Randolphberg,HI,USA,16/04/2022,63,Month-to-month,Basic,DSL,No,Yes,No,Yes,Yes,No,Credit Card,77.83,4877.01,0,1,351,7,Yes
102675,alisha taylor,40,Female,Yes,Married,Yes,West Robert,AL,USA,31/07/2023,56,One year,Premium,Cable,Yes,Yes,No,Yes,No,No,Mailed Check,53.44,2977.58,9,1,638,8,No
102676,Theresa Chapman,65,Male,No,Divorced,Yes,Colinland,CO,USA,01/07/2024,12,One year,Standard,None,Yes,No,No,Yes,No,Yes,Credit Card,72.21,874.18,0,3,788,6,No
102677,beth hunter,83,Female,No,Single,No,South Stevenmouth,MD,USA,12-14-2023,59,One year,Basic,Fiber,Yes,Yes,No,No,Yes,No,Electronic Check,94.62,5677.21,3,1,541,8,No
102678,Laurie Reed,36,Female,Yes,Married,Yes,Kirkmouth,WV,USA,2024-04-20,67,Two year,Basic,Fiber,No,Yes,No,Yes,Yes,Yes,Mailed Check,46.08,3073.35,7,3,595,1,No
102679,Angela Turner,53,Male,No,Single,Yes,Lake Kathryn,AS,USA,2021-07-05,23,One year,Standard,Cable,No,Yes,Yes,Yes,Yes,No,Credit Card,54.29,1249.76,10,5,795,7,No
102680,ashley quinn,19,Female,Yes,Divorced,No,Jonesfort,LA,USA,2025-07-22,25,One year,premium,DSL,Yes,Yes,No,No,Yes,No,Credit Card,89.23,2219.09,3,1,59,4,No
102681,Jeremy Edwards,30,Female,No,Divorced,No,Juliefurt,GA,USA,2023-10-24,35,One year,Basic,None,No,No,No,No,Yes,No,Electronic Check,83.89,3006.46,8,5,266,2,No
102682,Brianna Jackson,37,Male,No,Married,No, MATTHEWSIDE ,NE,USA,10-31-2020,20,One year,Premium,None,No,Yes,No,No,Yes,No,Bank Transfer,99.41,2018.47,1,1,571,3,Yes
102683,Brandon Gonzalez,67,,No,Divorced,No,Lake Lorettaburgh,NJ,USA,2023-02-09,58,One year,Premium,DSL,Yes,Yes,No,Yes,Yes,No,Credit Card,89.69,5264.55,6,1,762,3,No
102684,Jamie White,28,Male,Yes,Married,No, NORTH COURTNEY ,NH,USA,10-24-2020,8,Two year,premium,None,Yes,Yes,No,Yes,Yes,No,Credit Card,38.24,401.49,1,2,222,8,No
102685,Robert Macdonald,29,Female,No,Divorced,No,East Elizabethport,MS,USA,03-15-2022,59,Two year,premium,None,Yes,No,Yes,No,Yes,No,Mailed Check,88.0,5297.99,1,5,677,4,No
102686,Cory Baker,36,Male,Yes,Married,No,Bernardborough,NM,USA,23/06/2025,25,Month-to-month,Premium,Fiber,Yes,Yes,No,Yes,Yes,No,Bank Transfer,36.11,932.79,0,2,301,5,Yes
102687,Bryan George,84,Male,No,Single,No,Carolhaven,VI,USA,2021-03-21,13,Two year,Standard,None,Yes,No,No,Yes,Yes,Yes,Bank Transfer,31.95,514.11,4,3,575,3,Yes
102688,Susan Brooks,41,,No,Divorced,No,Amybury,NH,USA,2020-08-30,52,Two year,Basic,None,Yes,Yes,Yes,Yes,Yes,No,Credit Card,110.82,5755.79,8,2,511,6,No
102689,Alex Hill,80,,No,Divorced,Yes,Donnaberg,KS,USA,2023-11-27,16,Month-to-month,standard,DSL,No,Yes,Yes,No,Yes,Yes,Electronic Check,105.31,1763.6,2,3,78,4,No
102690,Maria Collins,36,Male,Yes,Single,Yes,East Kathleenmouth,IL,USA,2023-03-24,18,Month-to-month,basic,Fiber,Yes,Yes,Yes,No,Yes,No,Electronic Check,62.59,,8,3,278,2,No
102691,Curtis Johnson,30,Male,No,Married,Yes,Lake Ashley,CT,USA,10-18-2020,71,Two year,Basic,None,Yes,No,No,No,No,No,Electronic Check,41.48,3005.66,9,2,526,6,No
102692,Steven Lee,32,Female,Yes,Divorced,Yes,Lake Janemouth,VA,USA,05-11-2026,13,Month-to-month,Basic,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer,113.33,1574.16,10,2,59,8,No
102693,Douglas Gilmore MD,60,Female,Yes,Married,Yes,Lake Markhaven,MH,USA,12-04-2022,51,Month-to-month,Basic,Fiber,No,Yes,No,No,Yes,No,Mailed Check,115.19,5923.06,10,4,163,6,No
102694,Amy Chapman,18,Male,No,Single,Yes,New Amy,FM,USA,03-01-2023,59,Two year,Standard,DSL,No,Yes,No,No,Yes,Yes,Mailed Check,113.2,6659.35,9,1,484,6,No
102695,Michelle Wright,68,Female,Yes,Married,No,Burnsville,ID,USA,26/04/2024,49,One year,Basic,None,Yes,Yes,No,Yes,No,Yes,Electronic Check,61.56,3122.79,7,2,494,5,No
102696,Stephen Smith,26,Male,No,Single,Yes,Martinland,VI,USA,12-02-2022,55,Two year,Basic,None,Yes,No,Yes,Yes,No,Yes,Credit Card,90.86,4982.34,9,4,266,8,No
102697,kim turner,59,Male,Yes,Single,No,Reyesside,FM,USA,07-23-2024,13,One year,Basic,None,No,No,No,No,Yes,No,Mailed Check,31.29,394.37,0,3,510,7,No
102698,Gabrielle Taylor,49,Male,Yes,Single,Yes,Barnetttown,MT,USA,10-16-2025,46,One year,Premium,Fiber,No,No,No,No,No,No,Electronic Check,91.7,4293.27,9,5,438,3,No
102699,Diana Maddox,77,Female,Yes,Divorced,No,Port Christine,MP,USA,22/09/2022,31,Month-to-month,Basic,Fiber,Yes,Yes,No,Yes,Yes,No,Electronic Check,25.93,840.11,4,1,423,7,No
102700,George Smith,69,Male,No,Single,Yes, CHAVEZFURT ,AR,USA,23/07/2021,26,Two year,Basic,None,No,No,Yes,Yes,Yes,No,Credit Card,41.36,1169.48,6,3,514,8,No
102701,Heather Matthews,84,Male,No,Married,Yes,West Heatherstad,DE,USA,10-13-2021,19,One year,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit Card,98.92,,8,4,106,8,Yes
102702,Seth Blake,54,Female,No,Divorced,No,Lake Nicholasshire,GU,USA,2025-03-12,14,Month-to-month,Premium,Cable,No,Yes,Yes,No,No,No,Credit Card,95.75,1383.59,0,3,235,2,No
102703,Mary Parker,74,Male,No,Single,No,Darrylmouth,AZ,USA,2020-07-23,2,Month-to-month,Basic,DSL,No,No,No,No,Yes,No,Credit Card,41.11,88.04,3,2,478,2,No
102704,Dr. Kimberly Cantrell,80,,Yes,Single,Yes,Lake Sandra,PR,USA,05-24-2025,22,Month-to-month,Premium,None,No,No,No,Yes,Yes,Yes,Bank Transfer,34.97,,9,3,366,7,No
102705,William Walter,68,Male,Yes,Divorced,No,South Chelsea,MI,USA,2021-08-30,21,Two year,Basic,Fiber,No,Yes,Yes,Yes,No,Yes,Bank Transfer,66.89,1518.57,5,3,763,4,No
102706,robert thompson,19,Female,Yes,Divorced,Yes,Tylerfurt,MT,USA,10/07/2026,61,Two year,Basic,DSL,Yes,No,No,No,Yes,Yes,Mailed Check,67.2,4150.29,0,1,779,2,No
102707,Christopher Garcia,39,,No,Single,No,Whitemouth,FL,USA,2024-06-08,8,Two year,Premium,Fiber,No,Yes,Yes,No,No,Yes,Mailed Check,105.26,827.88,10,5,444,2,No
102708,Leslie Snyder,39,Male,Yes,Married,No,Lake Joanneland,NC,USA,22/11/2025,43,Month-to-month,Basic,Cable,No,No,Yes,No,Yes,No,Mailed Check,107.01,4602.65,9,3,366,2,Yes
102709,Shelby Tran,18,Male,No,Single,No, CLAYTONSIDE ,TN,USA,06/07/2023,40,One year,Basic,DSL,Yes,No,No,Yes,Yes,No,Mailed Check,84.23,3349.65,4,2,672,3,Yes
102710,Courtney Harrison,63,Female,No,Married,Yes,Lambberg,ME,USA,11-17-2023,52,Two year,Premium,None,No,No,Yes,Yes,No,No,Mailed Check,68.57,,6,3,462,5,Yes
102711,Scott Miller,41,Female,No,Married,No,Littleborough,AZ,USA,07-27-2020,66,Month-to-month,Premium,Cable,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer,72.34,4792.95,7,5,677,1,No
102712,William Peterson,42,Female,No,Divorced,Yes,Lake Deborah,CO,USA,30/09/2023,55,Two year,Standard,DSL,No,No,No,Yes,Yes,Yes,Mailed Check,41.14,,1,2,494,6,No
102713,Joshua Yang,59,Male,No,Single,Yes, ANITATOWN ,CT,USA,11/12/2021,10,Month-to-month,basic,Cable,No,No,Yes,Yes,Yes,No,Credit Card,41.18,,0,1,32,6,Yes
102714,Claudia Pope,36,Female,No,Married,Yes,Ellisstad,MT,USA,2026-06-02,15,One year,Premium,Cable,No,Yes,Yes,No,Yes,No,Mailed Check,85.52,1267.6,10,2,417,0,Yes
102715,Jennifer Smith,62,Male,Yes,Single,No,Brownville,TX,USA,07-13-2023,35,Two year,Standard,Fiber,Yes,No,No,Yes,No,Yes,Bank Transfer,74.47,,3,4,744,7,No
102716,Danielle Burns,58,Female,Yes,Divorced,Yes,East Julie,DE,USA,24/06/2026,21,Month-to-month,Basic,None,Yes,Yes,No,No,Yes,No,Bank Transfer,89.08,1866.38,5,3,453,6,Yes
102717,Amy Martinez,66,Female,No,Single,No,Berryfort,PR,USA,09-30-2025,19,Two year,Basic,None,Yes,Yes,Yes,No,No,Yes,Credit Card,98.99,1896.98,3,5,394,4,No
102718,christopher warner,78,Female,Yes,Divorced,No,South Brian,WI,USA,09/06/2024,34,One year,basic,None,No,No,Yes,No,Yes,No,Bank Transfer,116.28,,6,5,265,5,No
102719,Jason Williams,83,Male,No,Single,No,Bowmanmouth,WA,USA,30/01/2023,42,Month-to-month,Basic,DSL,Yes,Yes,Yes,No,No,No,Bank Transfer,98.38,4128.78,3,3,124,7,No
102720,Kimberly Rodriguez,83,Male,No,Divorced,Yes,Derekview,AZ,USA,2024-01-19,31,Two year,Basic,DSL,No,No,Yes,Yes,Yes,Yes,Credit Card,64.25,,0,1,60,8,No
102721,Mr. Tristan Gonzales,37,Male,No,Single,Yes,South Jeffreyborough,WY,USA,24/08/2024,30,One year,Basic,DSL,No,Yes,Yes,No,No,Yes,Credit Card,65.02,2054.79,8,3,244,0,No
102722,Corey White,59,Female,Yes,Single,Yes,Smithmouth,WA,USA,10/09/2020,47,Two year,Standard,DSL,Yes,Yes,No,Yes,No,Yes,Bank Transfer,96.3,4630.2,4,4,103,5,No
102723,jill chavez,69,Female,Yes,Married,No,East Lesliefort,MO,USA,11-16-2024,41,One year,Standard,Cable,Yes,No,Yes,No,No,Yes,Bank Transfer,29.63,,0,4,132,4,No
102724,Debbie Chambers,29,,No,Single,Yes, NEW MEGANTON ,MH,USA,10/04/2021,70,Two year,Standard,None,Yes,Yes,Yes,No,No,Yes,Electronic Check,83.51,5830.05,7,3,659,4,Yes
102725,Frank Burgess,29,Female,No,Divorced,No,South Michaelhaven,ID,USA,12/06/2023,54,One year,Basic,None,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,105.09,5794.77,10,5,366,8,No
102726,Rebecca Moore,67,Male,No,Divorced,No,West Roberthaven,HI,USA,03-16-2026,13,Two year,Basic,Cable,Yes,No,Yes,No,No,Yes,Electronic Check,26.36,425.56,1,4,520,7,Yes
102727,Megan Hubbard,65,Male,No,Divorced,No,West Harold,AS,USA,20/04/2024,54,Month-to-month,premium,None,No,No,Yes,No,Yes,Yes,Electronic Check,87.96,4762.35,6,4,657,7,No
102728,James Frazier,27,Male,No,Divorced,Yes,North Dianaville,ID,USA,11-29-2025,4,Month-to-month,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit Card,29.26,105.58,1,3,162,1,No
102729,Meghan Lewis,64,Female,No,Single,No,Dylanport,VT,USA,2025-07-18,36,One year,Standard,None,No,No,Yes,No,No,No,Electronic Check,88.52,3244.72,3,2,383,7,Yes
102730,lisa ortega,57,Male,Yes,Married,No, JERMAINEFURT ,RI,USA,01-13-2024,24,Month-to-month,Premium,DSL,No,Yes,No,No,Yes,Yes,Bank Transfer,106.56,2602.75,6,4,700,8,No
102731,Makayla Hunt,78,Male,Yes,Single,No,Dunlapstad,NV,USA,2020-07-30,13,One year,Premium,DSL,Yes,No,No,Yes,Yes,No,Mailed Check,112.08,1436.58,6,3,271,7,Yes
102732,Jordan Jones,53,Male,Yes,Divorced,Yes,South Jenna,NH,USA,06/06/2025,53,Two year,Premium,None,No,Yes,No,Yes,Yes,Yes,Credit Card,46.08,2528.5,4,4,451,1,Yes
102733,John Schroeder,28,Female,No,Single,Yes,Lake Malik,FL,USA,06/01/2024,63,Two year,Premium,DSL,No,Yes,No,No,No,No,Credit Card,109.17,6977.02,5,5,124,2,No
102734,Ryan Giles Jr.,25,Male,No,Divorced,Yes,Edwardborough,MO,USA,2022-06-22,71,Month-to-month,Standard,None,No,No,Yes,Yes,Yes,No,Electronic Check,80.87,5755.1,1,2,38,8,Yes
102735,Regina Porter,62,Female,No,Single,No,Barbarafort,ME,USA,2025-11-17,63,One year,Basic,None,Yes,Yes,No,Yes,No,Yes,Credit Card,44.79,2832.05,9,5,692,4,No
102736,Joseph Davis,74,Male,Yes,Married,No,Lake Tammy,NY,USA,15/04/2023,40,One year,Basic,DSL,Yes,No,Yes,Yes,No,No,Electronic Check,26.12,1019.81,0,4,475,4,No
102737,Jessica Johnson,20,Female,Yes,Single,No,Elizabethhaven,IN,USA,24/04/2022,40,One year,Basic,Fiber,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,76.54,3145.69,10,4,74,8,No
102738,travis holden,49,Female,No,Divorced,No, MORRISONFURT ,DC,USA,16/02/2021,62,Month-to-month,Basic,Cable,No,Yes,Yes,No,Yes,Yes,Mailed Check,90.76,5621.05,0,3,362,0,Yes
102739,Leonard Avila,41,Male,Yes,Single,Yes,Barnesshire,IA,USA,2023-08-20,30,One year,Standard,Cable,Yes,Yes,No,No,No,Yes,Credit Card,26.81,908.53,2,1,157,0,Yes
102740,sierra lopez,55,Male,No,Single,Yes,West Adamview,AK,USA,12/06/2021,7,Two year,Basic,DSL,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer,36.54,262.7,9,3,235,8,Yes
102741,Jeanette Rollins,37,Male,Yes,Single,No,South Jim,IA,USA,10-24-2022,58,Two year,Standard,None,Yes,Yes,Yes,No,No,No,Credit Card,64.45,3832.23,8,3,703,4,No
102742,Amy Davis,65,Female,No,Divorced,Yes,Jenniferhaven,NH,USA,09-02-2020,36,Two year,Premium,Cable,No,No,No,Yes,No,No,Credit Card,77.75,,8,3,482,6,No
102743,Todd Hooper,41,Female,No,Single,No, MACDONALDTOWN ,SC,USA,08-09-2025,55,One year,premium,Fiber,Yes,No,No,No,No,Yes,Electronic Check,65.06,3622.44,7,2,117,8,Yes
102744,Richard Harmon,44,Female,No,Single,Yes, NEW MATTHEWTOWN ,PW,USA,02/12/2023,41,One year,Standard,None,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,31.41,1324.76,6,1,338,4,No
102745,Stephanie Martinez,33,Male,Yes,Single,Yes,Wolfemouth,TN,USA,04/09/2023,8,Month-to-month,Standard,Fiber,No,No,No,Yes,No,Yes,Credit Card,92.25,711.63,10,3,323,7,No
102746,Sean Coleman,52,,No,Divorced,Yes,Daniellemouth,MP,USA,10-23-2020,20,One year,Standard,Cable,No,No,Yes,No,Yes,Yes,Mailed Check,67.43,1322.81,8,4,685,7,No
102747,kenneth hinton,49,Male,Yes,Divorced,Yes, THERESALAND ,NH,USA,15/08/2024,1,Two year,Basic,DSL,Yes,Yes,Yes,Yes,Yes,No,Mailed Check,104.98,125.68,9,1,110,8,No
102748,Amanda Strickland,56,Male,No,Single,No,Anitashire,WV,USA,25/02/2023,52,Month-to-month,standard,None,No,Yes,Yes,No,No,No,Bank Transfer,56.88,2978.9,8,5,458,1,No
102749,Michelle Simmons,44,,No,Single,Yes, FREYBERG ,CA,USA,2023-08-17,23,Month-to-month,basic,DSL,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer,45.8,,8,3,339,0,No
102750,Janet Sandoval,19,,Yes,Single,Yes, RITABURY ,LA,USA,2026-01-09,69,Month-to-month,premium,DSL,No,No,Yes,No,No,Yes,Electronic Check,45.2,3216.58,0,3,139,2,No
102751,Megan Greene,81,,Yes,Married,Yes,North Linda,MT,USA,16/01/2023,50,Month-to-month,Premium,Fiber,No,No,Yes,Yes,Yes,Yes,Electronic Check,40.51,2024.34,1,5,552,3,No
102752,Ann Garcia,27,Female,No,Divorced,Yes,Rhondaview,AZ,USA,11-03-2021,40,Two year,Basic,DSL,Yes,No,Yes,No,No,No,Electronic Check,116.73,,8,2,713,6,No
102753,Darren Ferrell,48,Female,No,Married,No,Michelletown,VI,USA,05/01/2025,31,Two year,standard,Cable,No,Yes,Yes,No,Yes,No,Bank Transfer,29.15,1017.31,3,1,430,4,No
102754,Victor Blankenship,64,,Yes,Divorced,Yes,Lake John,AZ,USA,06/06/2025,64,Month-to-month,Premium,DSL,No,Yes,No,Yes,Yes,Yes,Credit Card,98.07,6379.15,9,2,271,0,No
102755,kristin haynes,28,Male,Yes,Married,Yes,Mckenziehaven,MS,USA,2026-07-09,44,Two year,basic,None,No,No,Yes,No,No,Yes,Electronic Check,59.73,2651.53,8,2,332,3,No
102756,Edward Cruz,51,Male,Yes,Single,Yes,Jeffreyhaven,MA,USA,29/06/2022,59,One year,Standard,Fiber,No,Yes,Yes,Yes,No,No,Electronic Check,59.02,3530.55,6,1,358,2,No
102757,Patricia Turner,43,,Yes,Married,Yes, NEW HEATHERBOROUGH ,MA,USA,09-02-2024,13,Month-to-month,premium,DSL,Yes,No,No,Yes,No,No,Mailed Check,100.68,,5,4,726,0,No
102758,Katie Bates DDS,23,Female,No,Single,No,West Kendramouth,AL,USA,26/11/2023,30,Month-to-month,Standard,Fiber,No,Yes,Yes,No,No,No,Bank Transfer,97.51,2922.9,2,4,139,7,No
102759,christopher saunders,78,Female,No,Married,No, SOUTH ROBERTPORT ,NH,USA,03-24-2022,25,One year,premium,Cable,Yes,Yes,Yes,Yes,No,No,Mailed Check,72.08,,7,5,39,5,No
102760,Zachary Ramirez,81,Female,Yes,Divorced,No, SONYACHESTER ,IL,USA,09-15-2023,39,Two year,premium,Fiber,No,Yes,Yes,No,Yes,No,Credit Card,45.75,1899.05,3,2,423,5,Yes
102761,Ashley Nelson,70,Male,Yes,Married,Yes,Bauershire,AK,USA,13/04/2024,13,Month-to-month,Basic,Cable,No,No,No,No,Yes,No,Bank Transfer,107.28,1480.93,6,1,62,4,No
102762,Erin Hughes,28,Male,Yes,Married,No, EAST KRYSTALHAVEN ,SC,USA,15/07/2025,31,Two year,basic,Cable,Yes,No,No,No,Yes,No,Credit Card,46.48,1550.42,9,4,707,5,No
102763,Jesse Franco,49,,No,Divorced,No, LAKE AMANDA ,VI,USA,19/10/2025,26,Two year,basic,Fiber,No,No,No,Yes,Yes,Yes,Mailed Check,39.64,1038.03,8,4,481,6,Yes
102764,Bobby Lopez,85,,Yes,Married,Yes, MORRISPORT ,MH,USA,02/11/2020,68,Month-to-month,Basic,Fiber,No,Yes,No,No,No,No,Bank Transfer,55.59,,9,2,51,0,No
102765,Michael Weeks,44,,No,Single,Yes,Cameronmouth,ME,USA,01-22-2023,61,Month-to-month,Standard,DSL,No,No,Yes,No,Yes,No,Credit Card,109.11,,6,4,415,7,No
